39.578, 2.97
89.79, 0.0024
93.329, 0.65
177.036, 0.269
266.820, 0.272
270.352, 0.213
278.614, 1.32
282.131, 0.242
302.6, 1.5E-4
318.180, 2.45
321.700, 0.070
321.700, 0.009
357.52, 0.0058
371.918, 30.6
373.36, 0.012
411.490, 22.3
492.78, 0.0113
511.0, 0.0058
533.10, 0.0095
534.546, 0.0211
548.945, 3.40
582.60, 9E-4
585.0, 5E-4
586.11, 0.0129
588.549, 0.60
624.312, 0.0282
627.88, 0.0017
864.740, 0.0321
904.31, 0.0083
906.425, 0.220
946.046, 0.069
